Date,User,Message
2020-06-01 16:54:40,"강강강","사진"
2020-06-01 16:54:40,"스코","ㅋㅋㅋㅋㅋ"
2020-06-01 16:54:42,"강강강","6퍼라니"
2020-06-01 16:54:42,"승모","아 인버스"
2020-06-01 16:54:43,"강강강","9퍼임"
2020-06-01 16:54:48,"스코","앜ㅋㅋㅋㅋ"
2020-06-01 16:54:52,"스코","종가확인 못했음"
2020-06-01 16:54:52,"스코","퓨"
2020-06-01 16:54:58,"강강강","미쳤드라"
2020-06-01 16:55:02,"강강강","더 올라갔다가"
2020-06-01 16:55:04,"강강강","내려온게 저거임"
2020-06-01 16:55:37,"승모","지금"
2020-06-01 16:55:45,"승모","유가 관련주에 투자하면 어떻노"
2020-06-01 16:55:51,"스코","그건 나도 모르겠다.."
2020-06-01 16:55:56,"스코","그건 매일매일이 다르드라.."
2020-06-01 16:56:07,"스코","나는 WTI ETN 들갔다가 오지게 물림.."
2020-06-01 16:56:07,"스코","ㅠ"
2020-06-01 16:56:18,"승모","헉"
2020-06-01 16:56:28,"스코","근데 단타로 하면 재미있을꺼 같기도,,"
2020-06-01 16:56:29,"스코","ㅋㅋㅋㅋ"
2020-06-01 16:56:37,"스코","룰렛이다 거의ㅋㅋㅋ"
2020-06-01 16:56:43,"스코","매일매일이 다름"
2020-06-01 16:56:44,"스코","ㅋㅋㅋ"
2020-06-01 17:09:37,"강강강","저번에"
2020-06-01 17:09:41,"강강강","어피티 알려줬었나"
2020-06-01 17:09:55,"강강강","기름은 건들ㄴㄴ해"
2020-06-01 19:40:32,"김정식","다들 주식 매니아들이였네 ㅋㅋㅋ"
2020-06-01 19:41:11,"김정식","난 돈 생기면 딜리버리히어로 한주씩 모을까싶음 ㅋㅋ"
2020-06-01 20:58:04,"강강강","요즘 다들 주식하드라"
2020-06-01 20:58:14,"강강강","계모임 있는데 거기도"
2020-06-01 20:58:19,"강강강","주식모임 되버림"
2020-06-01 22:20:05,"김정식","ㅋㅋㅋㅋ"
2020-06-01 22:20:17,"김정식","카페가면 부동산얘기ㅈ 주식얘기 엄청 들림"
2020-06-02 09:11:37,"강강강","부동산은 딴세상이다 완전"
2020-06-02 09:11:49,"강강강","언제 집사겠노"
2020-06-02 09:20:28,"스코","ㅋㅋㅋㅋㅋ"
2020-06-02 09:20:43,"스코","꾸역꾸역 모아야지"
2020-06-02 09:20:43,"스코","ㅋㅋㅋ"
2020-06-02 09:20:56,"스코","프로그래밍 공부하는건 어떰 다들?? "
2020-06-02 09:33:31,"김정식","난 정처기 공부중"
2020-06-02 09:42:24,"스코","올 해 개편된다는데"
2020-06-02 09:42:27,"스코","어케 준비중??"
2020-06-02 09:47:44,"김정식","인강 들었고 공부중"
2020-06-02 09:47:56,"김정식","이번주에 시험치는데"
2020-06-02 09:48:26,"김정식","개편되고 처음이라 어찌나올지 모르겠네"
2020-06-02 09:48:41,"스코","오오 홧팅해라!"
2020-06-02 09:48:57,"김정식","니 진짜"
2020-06-02 09:48:57,"스코","근데 바뀐다해도 보통 거의 그 전이랑 비슷하게 나오지 않나??"
2020-06-02 09:49:03,"김정식","개발 공부하나 ㅋㅋㅋ"
2020-06-02 09:49:08,"스코","아직 안한다"
2020-06-02 09:49:08,"스코","ㅋㅋㅋ"
2020-06-02 09:49:13,"김정식","비슷하겐 나올듯"
2020-06-02 09:49:13,"스코","최근 좀 바쁘네ㅠ"
2020-06-02 09:49:20,"김정식","ㅋㅋㅋ"
2020-06-02 09:50:17,"김정식","좋은소식없나"
2020-06-02 09:50:22,"김정식","슥호"
2020-06-02 09:50:27,"스코","먼소식?"
2020-06-02 09:50:30,"스코","ㅋㅋㅋ"
2020-06-02 09:50:34,"김정식","결혼을 한다든지"
2020-06-02 09:50:46,"김정식","애기가 생겼다든지"
2020-06-02 09:50:47,"스코","(똥)"
2020-06-02 09:50:50,"스코","응가싸는 소리할래"
2020-06-02 09:50:52,"스코","ㅋㅋㅋㅋㅋㅋㅋ"
2020-06-02 09:51:08,"스코","넌 좋은 소식 없냐??"
2020-06-02 09:51:09,"스코","ㅋㅋㅋㅋ"
2020-06-02 09:51:12,"김정식","그럴사람이 생겼다든지"
2020-06-02 09:51:30,"스코","노노"
2020-06-02 09:51:32,"스코","없음.."
2020-06-02 09:51:33,"스코","ㅠ"
2020-06-02 09:51:33,"김정식","그럴사람이 생길 상황이 생겼다든지"
2020-06-02 09:51:38,"스코","ㅋㅋㅋㅋㅋㅋㅋ"
2020-06-02 09:51:46,"스코","아니다"
2020-06-02 09:51:46,"스코","전혀"
2020-06-02 09:51:47,"김정식","그럴사람이 생길 상황이 생길만한 일이 생겼다든지"
2020-06-02 09:51:47,"스코","ㅋㅋㅋ"
2020-06-02 09:51:51,"스코","이새키"
2020-06-02 09:51:59,"스코","겁나 집요하넼ㅋㅋㅋ"
2020-06-02 09:52:15,"김정식","그럼 태어난 것에 감사하자"
2020-06-02 09:52:36,"김정식","비올각이네"
2020-06-02 09:57:49,"강강강","개발 잼씀"
2020-06-02 09:58:11,"강강강","근데 먼가 중고딩들도"
2020-06-02 09:58:16,"강강강","충분히 할 것 같은 느낌"
2020-06-02 09:58:21,"강강강","오늘 비온다드라"
2020-06-02 09:59:43,"스코","이모티콘"
2020-06-02 12:01:55,"스코","오늘 조선주 날라가는데?"
2020-06-02 12:15:08,"김정식","ㅋㅋㅋㅋ"
2020-06-02 12:15:25,"김정식","lng 100척 일냈다 뉴스떳네"
2020-06-02 12:15:40,"스코","어째 어제 중공업 주가 심상찮다 싶었는데"
2020-06-02 12:15:48,"스코","안기다려주고 하루만에 날라가넹..ㅠ"
2020-06-02 12:15:56,"스코","돈이 씨드가 없어서 못들어감..ㅠ"
2020-06-02 12:16:00,"김정식","난 그냥 회사사람들 불쌍한 생각드네 ㅋㅋ"
2020-06-02 12:16:04,"스코","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-06-02 12:16:07,"스코","난 저거 보자마자"
2020-06-02 12:16:18,"스코","땅 값 떨어진 거제도에 땅사야겠다고 생각함"
2020-06-02 12:16:19,"스코","ㅋㅋㅋㅋ"
2020-06-02 12:17:12,"김정식","사지도않을검서 까불고있구만ㅋㅋ"
2020-06-02 13:15:54,"강강강","ㅋㅋㅋㅋㅋㅋㅋㅋ 상상속에선 이미"
2020-06-02 13:15:57,"강강강","스페이스X 탔다"
2020-06-02 13:59:07,"스코","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-06-09 14:16:01,"강강강","김김김"
2020-06-09 14:16:06,"강강강","정처기 봄?"
2020-06-09 18:13:45,"김정식","봄봄봄"
2020-06-09 18:13:49,"김정식","겨우 통과한듯"
2020-06-09 18:16:04,"승모","정처기"
2020-06-09 18:16:13,"승모","얼마나 공부하면 딸수있노"
2020-06-09 18:37:49,"김정식","기사 전문가놈ㅋㅋ"
2020-06-09 18:37:54,"김정식","정처기도 관심있나"
2020-06-09 18:38:59,"승모","ㅇㅇ"
2020-06-09 18:39:06,"승모","요새 아이티에 관심 생김"
2020-06-09 18:39:14,"승모","아이티업체랑 프로젝트 같이 했거든"
2020-06-09 18:42:35,"김정식","컴공 비전공자면 꽤 공부하긴 해야되는듯"
2020-06-09 18:42:56,"김정식","이번에 시험 유형 ncs 기반으로 바뀌면서 과목도 좀 바뀌고해서"
2020-06-09 18:43:06,"김정식","난인강으로공부함"
2020-06-09 18:46:23,"승모","글쿤"
2020-06-09 18:46:30,"승모","고생했네"
2020-06-09 18:49:27,"강강강","오오 대박"
2020-06-09 18:49:31,"강강강","대단하네 식이"
2020-06-09 18:49:42,"강강강","수험생모드로 빡공한듯"
2020-06-09 18:49:55,"승모","스코 스쿠버 가자"
2020-06-09 18:54:53,"김정식","정처기 칠사람있음 말해라 대강 알려줄게"
2020-06-09 19:06:08,"스코","어디로가까ㅋㅋㅋ"
2020-06-09 19:25:47,"승모","부산갈까 걍"
2020-06-09 19:29:45,"김정식","나우이놈들"
2020-06-09 19:29:58,"김정식","아 패디자격증 재발급 해야되는데 귀찮네"
2020-06-09 19:52:39,"승모","식, 성"
2020-06-09 19:52:52,"승모","스쿠버 갈생각 없나"
2020-06-09 20:53:46,"강강강","언제 갈라하는데??"
2020-06-09 21:03:03,"김정식","생각은 있는데 돈이 없노"
2020-06-09 21:20:41,"스코","부산 재미없다"
2020-06-09 22:00:28,"승모","아직 안정했는데"
2020-06-09 22:00:34,"승모","여름에 함 갈까 하네"
2020-06-09 22:00:41,"승모","금욜에 연차 함 쓰고"
2020-06-09 22:00:45,"승모","걍 제주 가까"
2020-06-09 22:07:06,"스코","것도 좋지"
2020-06-09 22:07:15,"스코","날 좋을 때"
2020-06-09 22:14:49,"승모","고고 7월 말 정도 어떻노"
2020-06-09 22:14:54,"승모","너무 늦나"
2020-06-09 22:15:04,"승모","이번달 말 정도 어떻노"
2020-06-09 22:15:29,"스코","이번달 말에는 아쿠아랑 한 번 갈지도 모름ㅠ"
2020-06-09 22:16:21,"승모","글쿤 7월? 말?"
2020-06-09 23:33:51,"강강강","나는 학원이라"
2020-06-09 23:34:00,"강강강","휴가가 없음"
2020-06-09 23:34:13,"강강강","금밤에 합류해야할듯"
2020-06-10 05:58:35,"승모","흠 일단 오케이"
2020-06-10 06:02:15,"스코","어디갈지부터 먼저 생각해보자ㅋㅋ"
2020-06-10 07:53:20,"강강강","동해바다 아님 제주??"
2020-06-10 07:53:36,"강강강","승슼 프사 헷갈리노"
2020-06-10 07:53:41,"강강강","이모티콘"
2020-06-10 07:54:31,"스코","난 니꺼 프사 작게봤을 때 바다인줄,,ㅋㅋㅋ"
2020-06-10 08:12:21,"승모","ㅋㅋ "
2020-06-10 08:12:27,"승모","제주가 좋지 않겠나 그래도"
2020-06-10 08:28:23,"김정식","이모티콘"
2020-06-10 08:28:33,"김정식","이모티콘"
2020-06-10 09:00:44,"스코","ㅋㅋㅋㅋㅋㅋㅋ"
2020-06-10 09:00:54,"스코","요즘 비행기가 싸긴 하든데ㅠㅠ"
2020-06-10 09:01:02,"스코","좀 멀긴해보이노ㅠ"
2020-06-10 09:01:47,"강강강","동해랑 가는시간은 비슷할지도 ㅋㅋㅋㅋㅋㅋ"
2020-06-10 09:01:58,"강강강","그럼 제주로 고고??"
2020-06-10 09:02:08,"스코","괜찮으면 고고"
2020-06-10 09:02:08,"스코","ㅋㅋ"
2020-06-10 09:02:14,"스코","식이 빨리 정해라"
2020-06-10 09:02:15,"스코","ㅋㅋㅋ"
2020-06-10 09:14:04,"김정식","난 못가지..ㅋㅋ"
2020-06-10 09:16:42,"승모","근데 스코 말로는 "
2020-06-10 09:16:51,"승모","동해가는 것 보단 제주가 훨씬 좋다고 하네"
2020-06-10 09:17:14,"강강강","그럴 것 같긴 하다"
2020-06-10 09:17:21,"승모","나도 근데 울릉도에서도 스쿠버 해봤는데 제주도 만큼은 안되더라 동해는 물은 깨끗한게 그게 다였음"
2020-06-10 09:17:24,"강강강","동해도 좋긴하겠지만"
2020-06-10 09:17:45,"강강강","강릉이나 동해쪽에선 안해봄??"
2020-06-10 09:17:53,"스코","동해는 그냥.. 수석 박물관 같았음.. "
2020-06-10 09:17:55,"스코","돌과 바위를 감상하는 느낌"
2020-06-10 09:18:01,"스코","포항에서 해봄"
2020-06-10 09:18:05,"강강강","ㅋㅋㅋㅋㅋㅋㅋㅋ 먼말인지 알겠네"
2020-06-10 09:18:14,"승모","스코 느낌 이해함"
2020-06-10 09:18:37,"스코","나는 그래서 제주도나 홍도정도면 괜찮을듯"
2020-06-10 09:18:50,"스코","홍도는 한 번도 안가봐서 가고싶은데"
2020-06-10 09:18:58,"스코","교통편이 좀 않좋네..ㅠ"
2020-06-10 09:20:33,"승모","홍도도 배타고 들어가는거라서"
2020-06-10 09:20:38,"승모","뭐 제주도랑 별반 차이 있겠나"
2020-06-10 09:21:31,"스코","제주도는 뱅기타고 가잖아"
2020-06-10 09:21:32,"스코","ㅋㅋㅋㅋ"
2020-06-10 09:22:04,"스코","홍도는 전라도까지 차타고가서 배타고 4시간정도 들어가는걸로 알고있음..ㅠ"
2020-06-10 09:22:39,"승모","가격은 어떻노 ? 홍도 /? 제주도랑 비슷한가"
2020-06-10 09:22:45,"스코","홍도가 비쌀지도.."
2020-06-10 09:22:52,"승모","내생각도 그런게"
2020-06-10 09:22:55,"스코","홍도는 들어가기 어려워서 사람이 많이 없을 듯..."
2020-06-10 09:23:08,"스코","시장 형성도 잘 안되어있을듯..ㅠ"
2020-06-10 09:23:12,"승모","제주도는 그래도 워낙 많이 하니까 샵도 많고 하지 않을까 싶은데"
2020-06-10 09:23:17,"스코","ㅇㅇ"
2020-06-10 09:23:22,"스코","내 생각도 그럼"
2020-06-10 09:23:29,"승모","그럼 제주 고고 ? ㅋㅋ"
2020-06-10 09:23:40,"스코","제주로 잡자 그럼"
2020-06-10 09:23:41,"스코","ㅋㅋㅋ"
2020-06-10 09:23:57,"승모","스코 언제 빼고 되노 민성이는 ? "
2020-06-10 09:24:29,"승모","식도 선미랑 같이 오면 좋겠구만"
2020-06-10 09:24:44,"스코","나는 일단 7월11일 빼고 갠춘ㅋㅋ"
2020-06-10 09:25:01,"스코","그래 같이 온나"
2020-06-10 09:28:15,"승모","스코 근데"
2020-06-10 09:28:25,"승모","비행기 탄날에 스쿠버 해도 문제 없나"
2020-06-10 09:28:29,"스코","옹"
2020-06-10 09:28:34,"스코","오는날만 안타면됨"
2020-06-10 09:29:51,"승모","아하"
2020-06-10 09:41:34,"김정식","아쿠아넘들"
2020-06-10 09:41:46,"김정식","재밌겠노 스쿠버"
2020-06-10 10:33:00,"강강강","토욜일욜이면"
2020-06-10 10:33:05,"강강강","7월 언제든 크게 상관은 없는데"
2020-06-10 10:56:46,"승모","날짜 생각해볼게~"
2020-06-10 10:57:09,"승모","근데 금욜이나 월욜 하루도 못쉬는거가 "
2020-06-10 10:57:43,"강강강","엉 6개월 이상 교육이면"
2020-06-10 10:57:49,"강강강","월 1일 휴가 가능한데"
2020-06-10 10:57:55,"강강강","내가 듣는거 5개월 반임..."
2020-06-10 10:58:09,"강강강","이모티콘"
2020-06-10 10:58:36,"승모","ㅎㅎㅎ 오케이 일정 어떻게 하면 좋을지 고민해보겠소"
2020-06-10 10:59:58,"승모","식도 생각해보셈"
2020-06-10 12:19:32,"김정식","이모티콘"
2020-07-07 00:04:28,"김정식","https://www.youtube.com/watch?v=olowT4wr864&feature=share"
2020-07-07 00:04:53,"스코","미친ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-07-07 00:05:02,"스코","추억이곸ㅋㅋㅋㅋㅋㅋㅋ"
2020-07-07 00:05:07,"김정식","지금 들으면"
2020-07-07 00:05:10,"김정식","가사 개좋음"
2020-07-07 00:05:20,"스코","엥??"
2020-07-07 00:05:20,"김정식","철학적임"
2020-07-07 00:05:28,"스코","이미 그 때 개좋았는데??"
2020-07-07 00:05:33,"김정식","ㅋㅋㅋㅋㅋㅋ"
2020-07-07 00:05:45,"김정식","역시"
2020-07-07 00:05:54,"김정식","닌 이미 통달했었네"
2020-07-07 00:06:18,"스코","그래서 수염칠하고"
2020-07-07 00:06:24,"스코","그 쇼를 했지.."
2020-07-07 00:06:36,"스코","짤 어디 안돌아다니나 몰라ㅠ"
2020-07-07 00:15:18,"김정식","ㅋㅋ"
2020-07-07 00:15:24,"김정식","안자나"
2020-07-07 00:28:48,"스코","잔다"
2020-07-07 00:28:52,"스코","이제"
2020-07-07 00:29:13,"스코","배고프네"
2020-07-07 07:54:17,"강강강","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 새벽감성 ㅈㄹㄴ"
2020-07-07 07:54:55,"강강강","스코 안목 몇년을 앞선거임"
2020-07-07 08:57:10,"스코","안목으로 봐주니 고맙구만"
2020-07-07 08:57:37,"스코","ㅋㅋㅋㅋㅋㅋ"
2020-07-07 09:09:29,"강강강","그래서 언제봄?"
2020-07-07 09:09:33,"강강강","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-07-07 09:10:03,"스코","다들 시간 언제 갠춘??"
2020-07-07 09:10:11,"스코","민성이 교육은 끝남?"
2020-07-07 09:11:41,"강강강","9월초에 끝남"
2020-07-07 09:11:46,"강강강","두달남아따"
2020-07-07 09:12:02,"스코","주말 빼고 매일가는거??"
2020-07-07 09:22:54,"강강강","얍얍 월~금"
2020-07-07 09:23:06,"강강강","담주까지는 일단 미니프로젝트라"
2020-07-07 09:23:20,"강강강","이번주말 지나면 주말에 시간 괜춘할듯"
2020-07-07 09:23:39,"스코","오 나도 이번주까지는 안됨,,ㅠ"
2020-07-07 14:42:23,"강강강","슼 바쁘나 이번주??"
2020-07-07 16:53:04,"스코","이번주는 좀 어랴울듯..ㅠ"
2020-07-07 16:53:19,"스코","다다음주 좋음!"
2020-07-07 18:52:43,"승모","우리 보는건가"
2020-07-07 18:54:56,"강강강","다담주 고고??"
2020-07-07 18:55:02,"강강강","다들 가능??"
2020-07-07 18:56:15,"승모","다다음주면"
2020-07-07 18:56:25,"승모","25일 말하는건가?"
2020-07-07 18:56:34,"스코","옹"
2020-07-07 18:56:37,"스코","그 때"
2020-07-07 18:56:48,"스코","24나 25"
2020-07-07 18:57:50,"승모","오케이"
2020-07-07 21:59:53,"김정식","아 난 24 25 26 안될듯ㅠ 25일 정처기시험이랑 주말 약속있어서ㅠ"
2020-07-07 22:00:36,"김정식","18은?"
2020-07-07 22:05:53,"승모","안됨"
2020-07-07 22:14:30,"김정식","18"
2020-07-07 22:57:48,"강강강","8월로 넘겨야댐??"
2020-07-07 23:06:25,"김정식","평일 개애바?"
2020-07-07 23:24:01,"강강강","담주만 지나면"
2020-07-07 23:24:06,"강강강","쌉가능"
2020-07-07 23:28:34,"스코","평일 단타치면 가능"
2020-07-07 23:28:39,"스코","승모??"
2020-07-08 06:34:55,"승모","사당에서는 괜찮을듯"
2020-07-08 09:01:05,"강강강","승모 볼라면"
2020-07-08 09:01:09,"강강강","사당 가는것쯤이야"
2020-07-08 09:18:29,"승모","역쉬"
2020-07-08 09:18:40,"승모","그래서 언제 보노"
2020-07-08 10:42:30,"강강강","20~23 중에 하루"
2020-07-08 10:42:45,"강강강","안되는 날 있음 제끼고"
2020-07-08 11:19:17,"스코","나는 20이랑 23  어려움ㅋㅋ"
2020-07-08 11:55:46,"승모","21, 22 중 하나네 그럼"
2020-07-08 11:55:57,"승모","민성이랑 정식이는?"
2020-07-08 11:56:08,"승모","민성이는 둘다 가능한건가?"
2020-07-08 11:58:11,"강강강","저녁타임이면 끝나고 바로 달려가겠음"
2020-07-08 11:58:16,"강강강","6시반에 끝나니까"
2020-07-08 11:58:22,"강강강","7시~7시반 사이 도착가능"
2020-07-08 11:59:48,"승모","Good"
2020-07-08 13:02:51,"김정식","21 22 둘다 가능"
2020-07-08 13:04:18,"김정식","승모 날짜 정해라"
2020-07-08 13:12:06,"승모","21 하까"
2020-07-08 13:21:29,"김정식","ㄱㄱ"
2020-07-08 13:52:55,"스코","ㄱㄱ"
2020-07-08 14:06:35,"승모","설레네"
2020-07-08 15:57:01,"강강강","ㄱㄱ"
2020-07-08 15:57:05,"강강강","바로 저장해놓겠음"
2020-07-08 15:57:34,"강강강","사당이라고??"
2020-07-08 15:59:17,"승모","ㅇㅇ"
2020-07-08 15:59:19,"승모","ㅅㄷ"
2020-07-08 18:37:45,"강강강","오오키"
2020-07-08 18:37:53,"강강강","21일에 봅세"
2020-07-08 20:12:42,"승모","네네"
2020-07-08 20:12:48,"승모","(씨익)"
2020-07-08 20:13:07,"승모","만나서 맥주한잔 하고싶네"
2020-07-08 20:45:36,"강강강","요즘 힘드나 승모"
2020-07-08 20:52:16,"승모","어째 알았노"
2020-07-08 20:56:07,"김정식","힘내라"
2020-07-08 20:56:10,"김정식","네버투레잇"
2020-07-08 22:46:47,"스코","와이래 힘드노??"
2020-07-08 23:09:07,"강강강","혼자라 힘듦"
2020-07-08 23:09:11,"강강강","결혼하셈"
2020-07-08 23:14:04,"승모","스코 못봐서 힘듬 ㅠㅠ"
2020-07-08 23:21:59,"스코","쫌만 참아라"
2020-07-09 08:01:18,"강강강","겁나 박력있네"
2020-07-09 08:01:36,"강강강","이모티콘"
2020-07-20 18:00:38,"김정식","낼 몇시였노"
2020-07-20 18:01:35,"김정식","7pm?"
2020-07-20 18:09:36,"승모","낼이었나"
2020-07-20 18:09:37,"승모","ㅈ됬네"
2020-07-20 18:10:52,"스코","낼 다들 괜찮음??"
2020-07-20 18:13:15,"승모","약속인데 "
2020-07-20 18:13:17,"승모","가야지"
2020-07-20 18:20:02,"스코","후아.."
2020-07-20 18:20:15,"스코","미루믄 안되까..?"
2020-07-20 18:20:24,"스코","안되겠지..?"
2020-07-20 18:25:26,"김정식","ㅋㅋㅋ"
2020-07-20 18:25:28,"김정식","왜"
2020-07-20 18:25:56,"김정식","데이트하는거면 바줌"
2020-07-20 18:34:26,"스코","데이트 아니고"
2020-07-20 18:34:31,"스코","시험인디.."
2020-07-20 18:34:34,"스코","레포트랑"
2020-07-20 18:34:44,"스코","이번주 헬게이트임.."
2020-07-20 18:34:44,"스코","ㅠㅠ"
2020-07-20 18:34:53,"스코","원래 저번주에 끝났어야 하는데"
2020-07-20 18:34:56,"스코","한주 밀려버림,,ㅠ"
2020-07-20 18:35:56,"김정식","나도 토요일에 기사실기시험인데 공부 노답"
2020-07-20 18:36:07,"김정식","ㅋㅋㅋ"
2020-07-20 18:36:57,"스코","마 우리둘다 시간이 필요하네.."
2020-07-20 18:37:02,"스코","나는 이번주 셤주임,,ㅠ"
2020-07-20 18:37:34,"김정식","근데 대학생이가 무슨셤이랑 레포트고"
2020-07-20 18:38:38,"김정식","난 한주 미뤄도 상관없음"
2020-07-20 18:40:05,"승모","미루자"
2020-07-20 18:45:21,"강강강","아 그럼"
2020-07-20 18:45:26,"강강강","한주 미루면 ㄱㅊ??"
2020-07-20 18:45:35,"강강강","승모 프사 이쁘노"
2020-07-20 18:53:29,"승모","다들 토할거 같다대"
2020-07-20 18:54:03,"김정식","222"
2020-07-20 18:57:36,"강강강","숨안쉬고 보믄 된다"
2020-07-20 18:57:52,"승모","벌써 토 쏠리는건 아니제"
2020-07-20 18:58:51,"강강강","작은화면은 괜찮지"
2020-07-20 18:59:09,"강강강","다들 저녁은 잡숫는가"
2020-07-20 18:59:34,"강강강","한주 미루면"
2020-07-20 18:59:38,"강강강","28(화) 7시?"
2020-07-20 18:59:47,"스코","오키오키"
2020-07-20 18:59:51,"스코","저녁은 먹음"
2020-07-20 18:59:56,"스코","지금 레폿 쓰고"
2020-07-20 18:59:58,"강강강","빠르노"
2020-07-20 18:59:58,"스코","이제 학원감.,ㅠ"
2020-07-20 19:00:01,"승모","난야근"
2020-07-20 19:00:02,"승모","ㅅㅂ"
2020-07-20 19:00:03,"강강강","바쁘노"
2020-07-20 19:00:04,"스코","우리는 저녁이 나오니깐"
2020-07-20 19:00:05,"스코","ㅋㅋㅋ"
2020-07-20 19:00:13,"승모","사무실에 내혼자있노"
2020-07-20 19:00:18,"강강강","복지좋네"
2020-07-20 19:00:24,"강강강","샷다맨임?"
2020-07-20 19:00:29,"강강강","난 이제 학원끝나고"
2020-07-20 19:00:31,"강강강","집가는데"
2020-07-20 19:03:44,"김정식","담주화욜 ㄱㄱ"
2020-07-20 19:12:29,"스코","ㄱㄱ"
2020-07-20 19:21:41,"강강강","ㄱㄱ"
2020-07-20 19:21:47,"강강강","저장해놓게씀"
2020-07-27 11:26:39,"김정식","낼보는거알제"
2020-07-27 11:26:49,"김정식","내 이번에 술은못먹음ㅠ"
2020-07-27 11:35:10,"강강강","낼 7시반 맞제?"
2020-07-27 11:35:14,"강강강","나도 술 못뭄"
2020-07-27 11:35:25,"강강강","탄산에 취할듯"
2020-07-27 11:35:41,"승모","ㅇㅋ"
2020-07-27 11:46:47,"김정식","승모 프사매니아네"
2020-07-27 11:54:36,"스코","그럼 드라이브나 하까?"
2020-07-27 12:08:38,"스코","나도 술은 좀 별론디!?"
2020-07-27 12:40:39,"승모","혹시 또 토할거같나"
2020-07-27 12:40:41,"승모","근데"
2020-07-27 12:40:47,"승모","내가 내일 차를 가져갈꺼거든"
2020-07-27 12:41:01,"승모","그래서 하는 말인데 주차 되는 식당으로 정해서 가는건 어떻노"
2020-07-27 12:41:23,"승모","꼭 사당 안해도 되긴한데"
2020-07-27 12:47:36,"스코","그럼 메뉴 뭘로하고싶음 다들??"
2020-07-27 12:53:58,"김정식","차끌고오면 승모도 술못먹네"
2020-07-27 12:54:06,"김정식","다들 못먹네그럼 ㅋㅋㅋ"
2020-07-27 12:54:29,"김정식","밥먹고 빙수 같은거 먹으러가까"
2020-07-27 13:06:20,"스코","것도 좋고"
2020-07-27 13:06:59,"강강강","검색좀 해봐야겠네"
2020-07-27 13:07:05,"스코","아님 탁구나 뭐 같이 할꺼 없나?"
2020-07-27 13:07:13,"스코","당구 탁구 볼링"
2020-07-27 13:07:14,"스코","등등"
2020-07-27 13:07:28,"강강강","운동할때"
2020-07-27 13:07:31,"강강강","마스크 끼고 해야댐?"
2020-07-27 13:08:09,"스코","흠.."
2020-07-27 13:08:18,"스코","여기서는 안끼고 하긴하는데.."
2020-07-27 13:08:34,"스코","끼고해야하지 않을까??"
2020-07-27 13:08:36,"스코","ㅋㅋㅋ"
2020-07-27 13:10:54,"승모","설빙먹으까"
2020-07-27 13:16:56,"강강강","전에 탁구장 집단감염나서"
2020-07-27 13:17:01,"강강강","끼고하게될듯 ㅋㅋㅋㅋㅋㅋ"
2020-07-27 13:17:08,"강강강","설빙 안간지 몇년됨"
2020-07-27 13:17:15,"강강강","그래서 가고픔"
2020-07-27 13:17:35,"강강강","샵검색: #토방소곱창"
2020-07-27 13:17:43,"강강강","공영주차장에 주차 된다는데"
2020-07-27 13:17:51,"강강강","곱창전골 어떰??"
2020-07-27 13:19:31,"승모","그럴까"
2020-07-27 13:35:24,"스코","아.."
2020-07-27 13:35:37,"스코","전골 먹으면 소주 땡길꺼 같.."
2020-07-27 13:35:39,"스코","ㅋㅋㅋㅋㅋㅋ"
2020-07-27 13:50:56,"김정식","아"
2020-07-27 13:51:07,"김정식","나 술못먹는게 이마좀 찢어져서 봉합수술함"
2020-07-27 13:51:27,"김정식","그래서 땀날수있는거도 좀 그럼ㅠ"
2020-07-27 13:53:41,"김정식","곱전좀 힘들꺼같은데 땀안날만한 음식먹자ㅠㅋㅋㅋ"
2020-07-27 14:03:22,"승모","그러면 매운갈비찜 어떻노"
2020-07-27 14:15:03,"강강강","매갈 좋아하나 승모"
2020-07-27 14:20:22,"스코","머하나 이마 깟노??"
2020-07-27 14:20:23,"스코","ㅠㅜ"
2020-07-27 14:20:28,"스코","냉면 ㄱㄱ"
2020-07-27 14:20:29,"스코","ㅋㅋㅋ"
2020-07-27 14:20:53,"스코","냉면있는집 가서 식이만 냉면시켜주자"
2020-07-27 14:20:54,"스코","ㅎㅎ"
2020-07-27 14:26:44,"강강강","고기집 가면"
2020-07-27 14:26:47,"강강강","냉면 있지않나"
2020-07-27 14:26:59,"강강강","식이 근데 이마는 왜찢어짐?"
2020-07-27 14:31:31,"승모","매갈"
2020-07-27 14:31:38,"승모","이마 그니까"
2020-07-27 14:31:59,"승모","냉채족발 먹을까"
2020-07-27 14:32:08,"승모","냉면, 냉채족발"
2020-07-27 14:32:13,"승모","또 뭐있노 안더운거"
2020-07-27 14:39:08,"강강강","회"
2020-07-27 14:39:10,"강강강","물회"
2020-07-27 14:39:18,"강강강","콩국수"
2020-07-27 14:39:18,"강강강","모밀"
2020-07-27 14:39:39,"강강강","묵사발"
2020-07-27 14:39:45,"강강강","초계국수"
2020-07-27 14:39:55,"강강강","냉짬뽕"
2020-07-27 14:40:25,"강강강","시원한거 머있지"
2020-07-27 14:42:22,"승모","냉짬뽕은"
